,summary,Weinlese,Wohnen,Auto,Hochwasser,Ski,word
collect,7.025663173175004,-0.9689305199552127,-0.8934495733091492,-1.333518592956947,0.8807328502928629,0.26430068130828166,collect
ad collect,7.025663173175004,-0.9689305199552127,-0.8934495733091492,-1.333518592956947,0.8807328502928629,0.26430068130828166,ad collect
personal,6.85294202683484,-0.9440389603525535,-0.8685580137064899,-1.3086270333542878,0.8766886028303688,0.25971555390958223,personal
collect personal,6.85294202683484,-0.9440389603525535,-0.8685580137064899,-1.3086270333542878,0.8766886028303688,0.25971555390958223,collect personal
data,6.680107023770794,-0.9184949162583195,-0.8430139696122559,-1.283082989260054,0.8723241684792655,0.25493876945818533,data
personal data,6.680107023770794,-0.9184949162583195,-0.8430139696122559,-1.283082989260054,0.8723241684792655,0.25493876945818533,personal data
and,10.46696541605683,-1.3675850540896566,-1.292104107443593,-1.7321731270913912,0.9391060924824081,0.3166846746393503,and
data and,6.592395265229799,-0.905277659476703,-0.8297967128306393,-1.2698657324784375,0.8699794078766322,0.2524369589100203,data and
transmit,6.447224363112675,-0.8830106142037691,-0.8075296675577054,-1.2475986872055036,0.8658936821881901,0.24817310850720894,transmit
and transmit,6.447224363112675,-0.8830106142037691,-0.8075296675577054,-1.2475986872055036,0.8658936821881901,0.24817310850720894,and transmit
third-party,6.235412734622456,-0.849605680667628,-0.7741247340215643,-1.2141937536693626,0.859438899295771,0.24165428941894884,third-party
transmit third-party,6.235412734622456,-0.849605680667628,-0.7741247340215643,-1.2141937536693626,0.859438899295771,0.24165428941894884,transmit third-party
providers,6.087808912805937,-0.8256491398668705,-0.7501681932208069,-1.1902372128686047,0.8545632981255741,0.23688326055750214,providers
third-party provider,6.087808912805937,-0.8256491398668705,-0.7501681932208069,-1.1902372128686047,0.8545632981255741,0.23688326055750214,third-party provider
that,5.955833020067238,-0.8037319861612232,-0.7282510395151597,-1.1683200591629577,0.8499174768415274,0.2324439793147315,that
provider that,5.955833020067238,-0.8037319861612232,-0.7282510395151597,-1.1683200591629577,0.8499174768415274,0.2324439793147315,provider that
help,5.904810938528611,-0.7951283392683215,-0.7196473926222579,-1.1597164122700558,0.8480443982688954,0.23068114989655394,help
that help,5.904810938528611,-0.7951283392683215,-0.7196473926222579,-1.1597164122700558,0.8480443982688954,0.23068114989655394,that help
improve,5.827473107441477,-0.7819443844650044,-0.7064634378189407,-1.1465324574667388,0.8451192769242314,0.22795712387396053,improve
help improve,5.827473107441477,-0.7819443844650044,-0.7064634378189407,-1.1465324574667388,0.8451192769242314,0.22795712387396053,help improve
improve and,6.592395265229799,-0.905277659476703,-0.8297967128306393,-1.2698657324784375,0.8699794078766322,0.2524369589100203,improve and
finance,5.720314856765742,-0.7633847560814425,-0.6879038094353788,-1.1279728290831768,0.8408871148382913,0.22407455483207903,finance
and finance,5.720314856765742,-0.7633847560814425,-0.6879038094353788,-1.1279728290831768,0.8408871148382913,0.22407455483207903,and finance
our,5.654092211051881,-0.7517404754479086,-0.6762595288018449,-1.1163285484496428,0.8381624026578711,0.22160928603675722,our
finance our,5.654092211051881,-0.7517404754479086,-0.6762595288018449,-1.1163285484496428,0.8381624026578711,0.22160928603675722,finance our
digital,5.622394196831626,-0.7461184941741819,-0.670637547528118,-1.1107065671759162,0.8368274259533048,0.22041074640996947,digital
our digital,5.622394196831626,-0.7461184941741819,-0.670637547528118,-1.1107065671759162,0.8368274259533048,0.22041074640996947,our digital
content,5.561605444112624,-0.7352477228391927,-0.659766776193129,-1.0998357958409273,0.8342097213388077,0.21807766780195745,content
digital content,5.561605444112624,-0.7352477228391927,-0.659766776193129,-1.0998357958409273,0.8342097213388077,0.21807766780195745,digital content
Some,5.497048366993446,-0.7235721949535014,-0.6480912483074378,-1.0881602679552358,0.8313441779914582,0.2155486414917942,Some
the,5.442762944860382,-0.7136477335245486,-0.6381667868784848,-1.078235806526283,0.8288637509717838,0.2133796306626274,the
some the,5.442762944860382,-0.7136477335245486,-0.6381667868784848,-1.078235806526283,0.8288637509717838,0.2133796306626274,some the
information,5.416632963187469,-0.7088353052230386,-0.633354358576975,-1.0734233782247729,0.8276460299093644,0.21232138800144365,information
the information,5.416632963187469,-0.7088353052230386,-0.633354358576975,-1.0734233782247729,0.8276460299093644,0.21232138800144365,the information
stored,5.3419674501406735,-0.6949549287875619,-0.6194739821414982,-1.0595430017892962,0.824078378530078,0.2092450386782362,stored
information stored,5.3419674501406735,-0.6949549287875619,-0.6194739821414982,-1.0595430017892962,0.824078378530078,0.2092450386782362,information stored
your,5.283655565341913,-0.6839791073964182,-0.6084981607503545,-1.0485671803981527,0.8211982125830354,0.20678668638588926,your
stored your,5.283655565341913,-0.6839791073964182,-0.6084981607503545,-1.0485671803981527,0.8211982125830354,0.20678668638588926,stored your
device,5.255718699368201,-0.6786776671584871,-0.6031967205124235,-1.0432657401602214,0.8197881104235634,0.2055909948162579,device
your device,5.255718699368201,-0.6786776671584871,-0.6031967205124235,-1.0432657401602214,0.8197881104235634,0.2055909948162579,your device
+732,5.196892844356739,-0.6674218243793643,-0.5919408777333005,-1.0320098973810985,0.816752755023618,0.20303418788622205,+732
device +732,5.196892844356739,-0.6674218243793643,-0.5919408777333005,-1.0320098973810985,0.816752755023618,0.20303418788622205,device +732
+732 chars,5.171276939628754,-0.6624805555958128,-0.586999608949749,-1.0270686285975472,0.8154022486005251,0.20190387325370246,+732 chars
Entlastung,2.8912345147956664,-0.08104448597907167,-0.00556353933300799,0.4509819818324523,-0.220016473049098,-0.4837981728024214,Entlastung
Stromnetze,2.9595769324721286,-0.10440723721741688,-0.028926290571353132,0.47436725746806657,-0.24337922428744327,-0.5071609240407665,Stromnetze
entlastung stromnetz,2.9595769324721286,-0.10440723721741688,-0.028926290571353132,0.47436725746806657,-0.24337922428744327,-0.5071609240407665,entlastung stromnetz
stromnetz wie,3.0288055960038602,-0.1275292563844315,-0.05204830973836787,0.49647137502021044,-0.2665012434544578,-0.5302829432077811,stromnetz wie
E-Mobile,3.1093017381099757,-0.1537590867899038,-0.07827814014384013,0.5203789894127856,-0.2927310738599301,-0.5565127736132535,E-Mobile
wie e-mobil,3.1093017381099757,-0.1537590867899038,-0.07827814014384013,0.5203789894127856,-0.2927310738599301,-0.5565127736132535,wie e-mobil
e-mobil beitrag,3.2500693091881785,-0.19803722933384177,-0.12255628268777813,0.5581564143637487,-0.3370092164038681,-0.6007909161571913,e-mobil beitrag
Bidirektionales,4.611498808956068,-0.547913832732236,-0.47243288608617223,0.7746788685923957,-0.6868858198022624,-0.9506675195555857,Bidirektionales
Laden,5.462302408092545,-0.7172312946514342,-0.6417503480053706,0.8445696318388676,-0.8562032817214607,-1.1199849814747838,Laden
bidirektional laden,5.462302408092545,-0.7172312946514342,-0.6417503480053706,0.8445696318388676,-0.8562032817214607,-1.1199849814747838,bidirektional laden
laden wenn,6.309848298421,-0.8614725421249809,-0.7859915954789171,0.8925461851913167,-1.000444529195007,-1.2642262289483304,laden wenn
wenn e-auto,7.64851282144594,-1.0538721338300108,-0.9783911871839472,0.94403713447764,-1.1928441209000373,-1.4566258206533607,wenn e-auto
stillstehen,6.49675657000284,-0.8906639704502377,-0.8151830238041741,0.9011942296201711,-1.029635957520264,-1.2934176572735874,stillstehen
e-auto stillsteh,6.49675657000284,-0.8906639704502377,-0.8151830238041741,0.9011942296201711,-1.029635957520264,-1.2934176572735874,e-auto stillsteh
Akkus,4.51551854966154,-0.5268809380130539,-0.4513999913669902,0.7647509201994356,-0.6658529250830801,-0.9296346248364036,Akkus
stillsteh akkus,4.51551854966154,-0.5268809380130539,-0.4513999913669902,0.7647509201994356,-0.6658529250830801,-0.9296346248364036,stillsteh akkus
dezentrale,4.262763274895686,-0.46927851338918986,-0.39379756674312605,0.7359150610192826,-0.6082505004592162,-0.8720322002125395,dezentrale
akkus dezentral,4.262763274895686,-0.46927851338918986,-0.39379756674312605,0.7359150610192826,-0.6082505004592162,-0.8720322002125395,akkus dezentral
Speicher,4.06174563035037,-0.4209737467380057,-0.34549280009194205,0.7097080933298205,-0.5599457338080321,-0.8237274335613555,Speicher
dezentral speicher,4.06174563035037,-0.4209737467380057,-0.34549280009194205,0.7097080933298205,-0.5599457338080321,-0.8237274335613555,dezentral speicher
Netz,3.897228722671741,-0.3796266239363894,-0.30414567729032577,0.685650890299465,-0.5185986110064157,-0.782380310759739,Netz
speicher netz,3.897228722671741,-0.3796266239363894,-0.30414567729032577,0.685650890299465,-0.5185986110064157,-0.782380310759739,speicher netz
einsetzen,3.840233303968206,-0.36489402831130474,-0.28941308166524093,0.6766888122558886,-0.5038660153813311,-0.7676477151346545,einsetzen
netz einsetz,3.840233303968206,-0.36489402831130474,-0.28941308166524093,0.6766888122558886,-0.5038660153813311,-0.7676477151346545,netz einsetz
Flexibilitätspotenzial,3.689483558345415,-0.32484739848509975,-0.24936645183903622,0.6512156474188383,-0.4638193855551261,-0.7276010853084494,Flexibilitätspotenzial
einsetz flexibilitätspotenzial,3.689483558345415,-0.32484739848509975,-0.24936645183903622,0.6512156474188383,-0.4638193855551261,-0.7276010853084494,einsetz flexibilitätspotenzial
erhöhen,5.045990590289063,-0.6379548927465071,1.402078382411881,0.43732678954985105,-0.7769268798165333,-1.0407085795698567,erhöhen
flexibilitätspotenzial erhöh,3.921701285804729,-0.38588646844730157,-0.3104055218012378,0.6893952138490566,-0.5248584555173278,-0.7886401552706512,flexibilitätspotenzial erhöh
Experten,5.756911308534607,-0.7697620070428038,-0.6942810603967403,0.8631205827770688,-0.9087339941128302,-1.1725156938661536,Experten
was experte,4.110752444723513,-0.4329669956422707,-0.357486048996207,0.7163985925326718,-0.571938982712297,-0.8357206824656205,was experte
sagen,6.842138349148696,-0.9424612142377944,-0.8669802675917305,0.3118673497297814,-0.2311551424487239,0.03971194145303161,sagen
experte sag,4.403754844339496,-0.5018184580369475,-0.42633751139088377,0.7525101059306283,-0.6407904451069739,-0.9045721448602972,experte sag
Während,2.7276813497945027,-0.022812833214171276,0.05266811343189239,0.38757592380435735,-0.1617848202841977,-0.4255665200375209,Während
Aufbau…,2.7041916018173255,-0.014163921646149435,0.06131702499991412,0.3774734181763433,-0.15313590871617577,-0.41691760846949927,Aufbau…
während aufbau…,2.7041916018173255,-0.014163921646149435,0.06131702499991412,0.3774734181763433,-0.15313590871617577,-0.41691760846949927,während aufbau…
+6487,2.6881328298622273,-0.008207744626878071,0.06727320201918544,0.3704047825911955,-0.14717973169690446,-0.41096143145022773,+6487
aufbau… +6487,2.6881328298622273,-0.008207744626878071,0.06727320201918544,0.3704047825911955,-0.14717973169690446,-0.41096143145022773,aufbau… +6487
+6487 chars,2.6780777287610795,-0.004460179092754884,0.07102076755330894,0.3659097220165999,-0.14343216616278123,-0.4072138659161045,+6487 chars
Autozulieferer,14.678698145429182,-1.7057582443779336,-1.6302772977318698,1.0513643637285341,-1.84473023144796,-2.108511931201283,Autozulieferer
Schaeffler,16.03111780348473,-1.7938926034761866,-1.7184116568301229,1.0606615174345067,-1.932864590546213,-2.1966462902995363,Schaeffler
autozulieferer schaeffler,6.848823896485512,-0.9434378509048552,-0.8679569042587915,0.9160268079850002,-1.0824098379748814,-1.3461915377282048,autozulieferer schaeffler
baut,10.060041948023699,-1.3279322417621022,-1.2524512951160383,0.9991947230642634,-1.4669042288321283,-1.7306859285854517,baut
schaeffler bau,10.060041948023699,-1.3279322417621022,-1.2524512951160383,0.9991947230642634,-1.4669042288321283,-1.7306859285854517,schaeffler bau
1300,9.142183290395261,-1.232260136290704,-1.1567791896446402,0.9819589526257145,-1.37123212336073,-1.6350138231140536,1300
bau 1300,5.694206065775778,-0.7588100855017473,-0.6833291388556837,0.8593608166198559,-0.8977820725717738,-1.1615637723250969,bau 1300
Stellen,9.938530392689513,-1.3157800692354948,-1.240299122589431,0.9971115988458299,-1.454752056305521,-1.7185337560588443,Stellen
1300 stelle,6.63575025493881,-0.9118326440558979,-0.8363516974098344,0.9072646387191035,-1.0508046311259245,-1.3145863308792476,1300 stelle
stelle der,4.114470228917338,-0.4338709917028087,-0.358390045056745,0.7168978500291832,-0.5728429787728349,-0.8366246785261583,stelle der
Industriekonzern,4.049346284376553,-0.41791636414073347,-0.34243541749467,0.7079823923498644,-0.5568883512107599,-0.8206700509640831,Industriekonzern
der industriekonzern,4.049346284376553,-0.41791636414073347,-0.34243541749467,0.7079823923498644,-0.5568883512107599,-0.8206700509640831,der industriekonzern
industriekonzern schaeffler,5.380182194897244,-0.70208314613835,-0.6266021994922863,0.8389693100774387,-0.8410551332083763,-1.1048368329616995,industriekonzern schaeffler
Personal,3.682398318542852,-0.32292516421641737,-0.2474442175703536,0.6499502538153171,-0.46189715128644365,-0.7256788510397669,Personal
schaeffler personal,3.682398318542852,-0.32292516421641737,-0.2474442175703536,0.6499502538153171,-0.46189715128644365,-0.7256788510397669,schaeffler personal
abbauen,3.642480052636045,-0.3120256901039038,-0.2365447434578402,0.642698221042874,-0.45099767717393024,-0.7147793769272535,abbauen
personal abbau,3.642480052636045,-0.3120256901039038,-0.2365447434578402,0.642698221042874,-0.45099767717393024,-0.7147793769272535,personal abbau
fränkischen,5.715947202310194,-0.7626209305158272,-0.6871399838697635,0.8606753504106434,-0.9015929175858536,-1.1653746173391768,fränkischen
abbau fränkisch,3.909336960699432,-0.38272869166461004,-0.3072477450185464,0.6875110729684368,-0.5217006787346364,-0.7854823784879598,abbau fränkisch
Unternehmen,7.244890673942119,-0.9996573931112656,-0.9241764464652019,0.9307703481436764,-1.138629380181292,-1.4024110799346154,Unternehmen
fränkisch unternehmen,5.974856913618351,-0.8069210573347896,-0.7314401106887259,0.8754746281297626,-0.9458930444048159,-1.2096747441581392,fränkisch unternehmen
schlecht,7.017758963290922,-0.9678048383881517,-0.892323891742088,0.9225457283668311,-1.106776825458178,-1.3705585252115013,schlecht
unternehmen schlecht,4.3067278988491156,-0.47953933489982664,-0.40405838825376283,0.741236350509426,-0.6185113219698527,-0.8822930217231761,unternehmen schlecht
ginge,4.546223465546237,-0.5336577880591333,-0.4581768414130697,0.7679833740133739,-0.6726297751291594,-0.936411474882483,ginge
schlecht geh,4.546223465546237,-0.5336577880591333,-0.4581768414130697,0.7679833740133739,-0.6726297751291594,-0.936411474882483,schlecht geh
Weg,6.1461020238999025,-0.8351789709348446,-0.7596980242887809,0.8844703141937759,-0.9741509580048708,-1.2379326577581942,Weg
geh weg,6.1461020238999025,-0.8351789709348446,-0.7596980242887809,0.8844703141937759,-0.9741509580048708,-1.2379326577581942,geh weg
weg autoindustrie,8.773917212662084,-1.1911442744853045,-1.1156633278392407,0.973928991164183,-1.3301162615553308,-1.5938979613086541,weg autoindustrie
schneller,8.22806346109952,-1.1269115918985142,-1.0514306452524507,0.9605622820424004,-1.2658835789685408,-1.529665278721864,schneller
autoindustrie schnell,5.117818962957986,-0.6520892718128101,-0.5766083251667464,0.8196333674963303,-0.7910612588828363,-1.0548429586361596,autoindustrie schnell
schnell verbrenner,5.321562764719023,-0.6911279202989249,-0.615646973652861,0.8348459354981664,-0.830099907368951,-1.0938816071222746,schnell verbrenner
verbrenner führ,4.811462634814167,-0.590362027291566,-0.5148810806455021,0.7938101723285108,-0.7293340143615923,-0.9931157141149154,verbrenner führ
Konzern,3.541383712732537,-0.2838784373907808,-0.20839749074471703,0.6233450235572693,-0.42285042446080706,-0.6866321242141304,Konzern
führ konzern,3.541383712732537,-0.2838784373907808,-0.20839749074471703,0.6233450235572693,-0.42285042446080706,-0.6866321242141304,führ konzern
